Pesel,Przedmiot,Wynik,Data_matury
90083057879,Matematyka,86,2027-05-3
90041695879,Jezyk polski,84,2027-05-1
90041695879,Jezyk angielski,84,2027-05-2
90041695879,Matematyka,98,2027-05-3
91103128214,Jezyk polski,86,2027-05-1
91103128214,Jezyk angielski,12,2027-05-2
91103128214,Matematyka,70,2027-05-3
92060205154,Jezyk polski,100,2027-05-1
92060205154,Jezyk angielski,57,2027-05-2
92060205154,Matematyka,74,2027-05-3
94091322891,Jezyk polski,95,2027-05-1
94091322891,Jezyk angielski,95,2027-05-2
94091322891,Matematyka,38,2027-05-3
97112759456,Jezyk polski,79,2027-05-1
97112759456,Jezyk angielski,73,2027-05-2
97112759456,Matematyka,76,2027-05-3
97082586193,Jezyk polski,65,2027-05-1
97082586193,Jezyk angielski,68,2027-05-2
97082586193,Matematyka,94,2027-05-3
94102634708,Jezyk polski,81,2027-05-1
94102634708,Jezyk angielski,46,2027-05-2
94102634708,Matematyka,11,2027-05-3
99053135755,Jezyk polski,87,2027-05-1
99053135755,Jezyk angielski,83,2027-05-2
99053135755,Matematyka,59,2027-05-3
92080718461,Jezyk polski,80,2027-05-1
92080718461,Jezyk angielski,86,2027-05-2
92080718461,Matematyka,98,2027-05-3
96092970240,Jezyk polski,83,2027-05-1
96092970240,Jezyk angielski,87,2027-05-2
96092970240,Matematyka,52,2027-05-3
98051332614,Jezyk polski,50,2027-05-1
98051332614,Jezyk angielski,85,2027-05-2
98051332614,Matematyka,71,2027-05-3
96083118174,Jezyk polski,72,2027-05-1
96083118174,Jezyk angielski,90,2027-05-2
96083118174,Matematyka,77,2027-05-3
90011645925,Jezyk polski,86,2027-05-1
90011645925,Jezyk angielski,96,2027-05-2
90011645925,Matematyka,16,2027-05-3
91031830753,Jezyk polski,74,2027-05-1
91031830753,Jezyk angielski,24,2027-05-2
91031830753,Matematyka,88,2027-05-3
96041841999,Jezyk polski,52,2027-05-1
96041841999,Jezyk angielski,74,2027-05-2
96041841999,Matematyka,96,2027-05-3
97112038856,Jezyk polski,83,2027-05-1
97112038856,Jezyk angielski,100,2027-05-2
97112038856,Matematyka,80,2027-05-3
96072860866,Jezyk polski,97,2027-05-1
96072860866,Jezyk angielski,74,2027-05-2
96072860866,Matematyka,70,2027-05-3
98110694165,Jezyk polski,78,2027-05-1
98110694165,Jezyk angielski,97,2027-05-2
98110694165,Matematyka,82,2027-05-3
96031317716,Jezyk polski,76,2027-05-1
96031317716,Jezyk angielski,71,2027-05-2
96031317716,Matematyka,87,2027-05-3
95041478136,Jezyk polski,87,2027-05-1
95041478136,Jezyk angielski,79,2027-05-2
95041478136,Matematyka,74,2027-05-3
96011477184,Jezyk polski,77,2027-05-1
96011477184,Jezyk angielski,75,2027-05-2
96011477184,Matematyka,88,2027-05-3
90062950195,Jezyk polski,70,2027-05-1
90062950195,Jezyk angielski,80,2027-05-2
90062950195,Matematyka,90,2027-05-3
99051098256,Jezyk polski,73,2027-05-1
99051098256,Jezyk angielski,100,2027-05-2
99051098256,Matematyka,80,2027-05-3
91061549719,Jezyk polski,96,2027-05-1
91061549719,Jezyk angielski,63,2027-05-2
91061549719,Matematyka,77,2027-05-3
90060330915,Jezyk polski,95,2027-05-1
90060330915,Jezyk angielski,97,2027-05-2
90060330915,Matematyka,37,2027-05-3
96092572855,Jezyk polski,85,2027-05-1
96092572855,Jezyk angielski,74,2027-05-2
96092572855,Matematyka,87,2027-05-3
90011444074,Jezyk polski,91,2027-05-1
90011444074,Jezyk angielski,96,2027-05-2
90011444074,Matematyka,92,2027-05-3
91123159841,Jezyk polski,89,2027-05-1
91123159841,Jezyk angielski,77,2027-05-2
91123159841,Matematyka,80,2027-05-3
94032770741,Jezyk polski,90,2027-05-1
94032770741,Jezyk angielski,72,2027-05-2
94032770741,Matematyka,76,2027-05-3
96073108040,Jezyk polski,61,2027-05-1
96073108040,Jezyk angielski,12,2027-05-2
96073108040,Matematyka,85,2027-05-3
98080255221,Jezyk polski,79,2027-05-1
98080255221,Jezyk angielski,76,2027-05-2
98080255221,Matematyka,59,2027-05-3
93080343099,Jezyk polski,61,2027-05-1
93080343099,Jezyk angielski,79,2027-05-2
93080343099,Matematyka,40,2027-05-3
93042194279,Jezyk polski,96,2027-05-1
93042194279,Jezyk angielski,80,2027-05-2
93042194279,Matematyka,92,2027-05-3
97030344161,Jezyk polski,72,2027-05-1
97030344161,Jezyk angielski,77,2027-05-2
97030344161,Matematyka,100,2027-05-3
93082802631,Jezyk polski,87,2027-05-1
93082802631,Jezyk angielski,77,2027-05-2
93082802631,Matematyka,83,2027-05-3
95042457749,Jezyk polski,87,2027-05-1
95042457749,Jezyk angielski,98,2027-05-2
95042457749,Matematyka,87,2027-05-3
93010702288,Jezyk polski,38,2027-05-1
93010702288,Jezyk angielski,93,2027-05-2
93010702288,Matematyka,26,2027-05-3
93053177320,Jezyk polski,79,2027-05-1
93053177320,Jezyk angielski,80,2027-05-2
93053177320,Matematyka,81,2027-05-3
96090906551,Jezyk polski,78,2027-05-1
96090906551,Jezyk angielski,98,2027-05-2
96090906551,Matematyka,88,2027-05-3
92102901086,Jezyk polski,87,2027-05-1
92102901086,Jezyk angielski,63,2027-05-2
92102901086,Matematyka,86,2027-05-3
95070676019,Jezyk polski,75,2027-05-1
95070676019,Jezyk angielski,78,2027-05-2
95070676019,Matematyka,97,2027-05-3
99062830140,Jezyk polski,79,2027-05-1
99062830140,Jezyk angielski,73,2027-05-2
99062830140,Matematyka,80,2027-05-3
96030751704,Jezyk polski,60,2027-05-1
96030751704,Jezyk angielski,82,2027-05-2
96030751704,Matematyka,93,2027-05-3
96122854704,Jezyk polski,100,2027-05-1
96122854704,Jezyk angielski,93,2027-05-2
96122854704,Matematyka,85,2027-05-3
97021643299,Jezyk polski,70,2027-05-1
97021643299,Jezyk angielski,22,2027-05-2
97021643299,Matematyka,95,2027-05-3
94031815371,Jezyk polski,92,2027-05-1
94031815371,Jezyk angielski,84,2027-05-2
94031815371,Matematyka,83,2027-05-3
90030880073,Jezyk polski,88,2027-05-1
90030880073,Jezyk angielski,56,2027-05-2
90030880073,Matematyka,71,2027-05-3
91040327273,Jezyk polski,81,2027-05-1
91040327273,Jezyk angielski,46,2027-05-2
91040327273,Matematyka,88,2027-05-3
92090713689,Jezyk polski,100,2027-05-1
92090713689,Jezyk angielski,35,2027-05-2
92090713689,Matematyka,99,2027-05-3
98080827424,Jezyk polski,78,2027-05-1
98080827424,Jezyk angielski,99,2027-05-2
98080827424,Matematyka,74,2027-05-3
97031384414,Jezyk polski,86,2027-05-1
97031384414,Jezyk angielski,80,2027-05-2
97031384414,Matematyka,100,2027-05-3
97042915379,Jezyk polski,87,2027-05-1
97042915379,Jezyk angielski,81,2027-05-2
97042915379,Matematyka,78,2027-05-3
94112512414,Jezyk polski,75,2027-05-1
94112512414,Jezyk angielski,86,2027-05-2
94112512414,Matematyka,72,2027-05-3
92022912102,Jezyk polski,76,2027-05-1
92022912102,Jezyk angielski,89,2027-05-2
92022912102,Matematyka,83,2027-05-3
95122292743,Jezyk polski,70,2027-05-1
95122292743,Jezyk angielski,51,2027-05-2
95122292743,Matematyka,34,2027-05-3
94101670349,Jezyk polski,72,2027-05-1
94101670349,Jezyk angielski,90,2027-05-2
94101670349,Matematyka,87,2027-05-3
94012995966,Jezyk polski,74,2027-05-1
94012995966,Jezyk angielski,79,2027-05-2
94012995966,Matematyka,75,2027-05-3
97010211030,Jezyk polski,98,2027-05-1
97010211030,Jezyk angielski,81,2027-05-2
97010211030,Matematyka,39,2027-05-3
96042614899,Jezyk polski,70,2027-05-1
96042614899,Jezyk angielski,79,2027-05-2
96042614899,Matematyka,77,2027-05-3
92112890741,Jezyk polski,81,2027-05-1
92112890741,Jezyk angielski,74,2027-05-2
92112890741,Matematyka,72,2027-05-3
92031772511,Jezyk polski,77,2027-05-1
92031772511,Jezyk angielski,73,2027-05-2
92031772511,Matematyka,90,2027-05-3
97042804705,Jezyk polski,77,2027-05-1
97042804705,Jezyk angielski,63,2027-05-2
97042804705,Matematyka,86,2027-05-3
90021896193,Jezyk polski,97,2027-05-1
90021896193,Jezyk angielski,74,2027-05-2
90021896193,Matematyka,41,2027-05-3
93012996724,Jezyk polski,65,2027-05-1
93012996724,Jezyk angielski,75,2027-05-2
93012996724,Matematyka,74,2027-05-3
92040991017,Jezyk polski,94,2027-05-1
92040991017,Jezyk angielski,100,2027-05-2
92040991017,Matematyka,74,2027-05-3
92101633315,Jezyk polski,83,2027-05-1
92101633315,Jezyk angielski,17,2027-05-2
92101633315,Matematyka,59,2027-05-3
94010343600,Jezyk polski,54,2027-05-1
94010343600,Jezyk angielski,85,2027-05-2
94010343600,Matematyka,85,2027-05-3
99052761630,Jezyk polski,77,2027-05-1
99052761630,Jezyk angielski,77,2027-05-2
99052761630,Matematyka,46,2027-05-3
94012589785,Jezyk polski,100,2027-05-1
94012589785,Jezyk angielski,65,2027-05-2
94012589785,Matematyka,99,2027-05-3
98042052051,Jezyk polski,51,2027-05-1
98042052051,Jezyk angielski,36,2027-05-2
98042052051,Matematyka,85,2027-05-3
98033094626,Jezyk polski,77,2027-05-1
98033094626,Jezyk angielski,74,2027-05-2
98033094626,Matematyka,98,2027-05-3
99111560420,Jezyk polski,80,2027-05-1
99111560420,Jezyk angielski,73,2027-05-2
99111560420,Matematyka,73,2027-05-3
98080978878,Jezyk polski,100,2027-05-1
98080978878,Jezyk angielski,65,2027-05-2
98080978878,Matematyka,73,2027-05-3
97080870487,Jezyk polski,38,2027-05-1
97080870487,Jezyk angielski,88,2027-05-2
97080870487,Matematyka,77,2027-05-3
99082492816,Jezyk polski,77,2027-05-1
99082492816,Jezyk angielski,71,2027-05-2
99082492816,Matematyka,55,2027-05-3
98082215630,Jezyk polski,86,2027-05-1
98082215630,Jezyk angielski,71,2027-05-2
98082215630,Matematyka,33,2027-05-3
94032244628,Jezyk polski,79,2027-05-1
94032244628,Jezyk angielski,50,2027-05-2
94032244628,Matematyka,100,2027-05-3
93120410978,Jezyk polski,83,2027-05-1
93120410978,Jezyk angielski,45,2027-05-2
93120410978,Matematyka,94,2027-05-3
95121254331,Jezyk polski,78,2027-05-1
95121254331,Jezyk angielski,19,2027-05-2
95121254331,Matematyka,46,2027-05-3
93101413336,Jezyk polski,90,2027-05-1
93101413336,Jezyk angielski,72,2027-05-2
93101413336,Matematyka,90,2027-05-3
98112167940,Jezyk polski,85,2027-05-1
98112167940,Jezyk angielski,77,2027-05-2
98112167940,Matematyka,62,2027-05-3
99021555871,Jezyk polski,55,2027-05-1
99021555871,Jezyk angielski,51,2027-05-2
99021555871,Matematyka,40,2027-05-3
98011570355,Jezyk polski,63,2027-05-1
98011570355,Jezyk angielski,52,2027-05-2
98011570355,Matematyka,76,2027-05-3
96122657208,Jezyk polski,86,2027-05-1
96122657208,Jezyk angielski,30,2027-05-2
96122657208,Matematyka,82,2027-05-3
91090487280,Jezyk polski,97,2027-05-1
91090487280,Jezyk angielski,54,2027-05-2
91090487280,Matematyka,83,2027-05-3
99011923051,Jezyk polski,48,2027-05-1
99011923051,Jezyk angielski,74,2027-05-2
99011923051,Matematyka,86,2027-05-3
98022894011,Jezyk polski,94,2027-05-1
98022894011,Jezyk angielski,100,2027-05-2
98022894011,Matematyka,93,2027-05-3
94021980946,Jezyk polski,13,2027-05-1
94021980946,Jezyk angielski,93,2027-05-2
94021980946,Matematyka,77,2027-05-3
92011072121,Jezyk polski,81,2027-05-1
92011072121,Jezyk angielski,77,2027-05-2
92011072121,Matematyka,77,2027-05-3
98091839504,Jezyk polski,79,2027-05-1
98091839504,Jezyk angielski,80,2027-05-2
98091839504,Matematyka,77,2027-05-3
93020723873,Jezyk polski,86,2027-05-1
93020723873,Jezyk angielski,87,2027-05-2
93020723873,Matematyka,82,2027-05-3
97062461681,Jezyk polski,71,2027-05-1
97062461681,Jezyk angielski,92,2027-05-2
97062461681,Matematyka,73,2027-05-3
90070935692,Jezyk polski,100,2027-05-1
90070935692,Jezyk angielski,74,2027-05-2
90070935692,Matematyka,100,2027-05-3
90010903664,Jezyk polski,97,2027-05-1
90010903664,Jezyk angielski,65,2027-05-2
90010903664,Matematyka,99,2027-05-3
98032870487,Jezyk polski,62,2027-05-1
98032870487,Jezyk angielski,84,2027-05-2
98032870487,Matematyka,76,2027-05-3
90072688116,Jezyk polski,39,2027-05-1
90072688116,Jezyk angielski,96,2027-05-2
90072688116,Matematyka,83,2027-05-3
96070355896,Jezyk polski,83,2027-05-1
96070355896,Jezyk angielski,76,2027-05-2
96070355896,Matematyka,83,2027-05-3
96050490102,Jezyk polski,100,2027-05-1
96050490102,Jezyk angielski,72,2027-05-2
96050490102,Matematyka,81,2027-05-3
99010686823,Jezyk polski,75,2027-05-1
99010686823,Jezyk angielski,73,2027-05-2
99010686823,Matematyka,84,2027-05-3
99051863340,Jezyk polski,100,2027-05-1
99051863340,Jezyk angielski,62,2027-05-2
99051863340,Matematyka,96,2027-05-3
92082618691,Jezyk polski,41,2027-05-1
92082618691,Jezyk angielski,80,2027-05-2
92082618691,Matematyka,73,2027-05-3
98041058720,Jezyk polski,71,2027-05-1
98041058720,Jezyk angielski,52,2027-05-2
98041058720,Matematyka,100,2027-05-3
96052687207,Jezyk polski,75,2027-05-1
96052687207,Jezyk angielski,84,2027-05-2
96052687207,Matematyka,11,2027-05-3
98092983509,Jezyk polski,80,2027-05-1
98092983509,Jezyk angielski,82,2027-05-2
98092983509,Matematyka,90,2027-05-3
90083074827,Jezyk polski,60,2027-05-1
90083074827,Jezyk angielski,79,2027-05-2
90083074827,Matematyka,83,2027-05-3
92100318468,Jezyk polski,92,2027-05-1
92100318468,Jezyk angielski,73,2027-05-2
92100318468,Matematyka,90,2027-05-3
96083070962,Jezyk polski,63,2027-05-1
96083070962,Jezyk angielski,100,2027-05-2
96083070962,Matematyka,73,2027-05-3
95080669898,Jezyk polski,64,2027-05-1
95080669898,Jezyk angielski,100,2027-05-2
95080669898,Matematyka,75,2027-05-3
92121899216,Jezyk polski,96,2027-05-1
92121899216,Jezyk angielski,72,2027-05-2
92121899216,Matematyka,82,2027-05-3
92120685056,Jezyk polski,66,2027-05-1
92120685056,Jezyk angielski,87,2027-05-2
92120685056,Matematyka,86,2027-05-3
94091897441,Jezyk polski,76,2027-05-1
94091897441,Jezyk angielski,75,2027-05-2
94091897441,Matematyka,93,2027-05-3
92022913226,Jezyk polski,96,2027-05-1
92022913226,Jezyk angielski,100,2027-05-2
92022913226,Matematyka,78,2027-05-3
96102206578,Jezyk polski,84,2027-05-1
96102206578,Jezyk angielski,100,2027-05-2
96102206578,Matematyka,79,2027-05-3
99112756907,Jezyk polski,78,2027-05-1
99112756907,Jezyk angielski,76,2027-05-2
99112756907,Matematyka,91,2027-05-3
98081118958,Jezyk polski,86,2027-05-1
98081118958,Jezyk angielski,100,2027-05-2
98081118958,Matematyka,89,2027-05-3
92111254759,Jezyk polski,100,2027-05-1
92111254759,Jezyk angielski,84,2027-05-2
92111254759,Matematyka,93,2027-05-3
96121131547,Jezyk polski,99,2027-05-1
96121131547,Jezyk angielski,33,2027-05-2
96121131547,Matematyka,71,2027-05-3
98081666680,Jezyk polski,72,2027-05-1
98081666680,Jezyk angielski,77,2027-05-2
98081666680,Matematyka,90,2027-05-3
97010623163,Jezyk polski,31,2027-05-1
97010623163,Jezyk angielski,88,2027-05-2
97010623163,Matematyka,65,2027-05-3
99081994524,Jezyk polski,100,2027-05-1
99081994524,Jezyk angielski,76,2027-05-2
99081994524,Matematyka,75,2027-05-3
96071517288,Jezyk polski,72,2027-05-1
96071517288,Jezyk angielski,46,2027-05-2
96071517288,Matematyka,83,2027-05-3
92011966132,Jezyk polski,97,2027-05-1
92011966132,Jezyk angielski,84,2027-05-2
92011966132,Matematyka,77,2027-05-3
97102192472,Jezyk polski,72,2027-05-1
97102192472,Jezyk angielski,64,2027-05-2
97102192472,Matematyka,42,2027-05-3
92031802593,Jezyk polski,70,2027-05-1
92031802593,Jezyk angielski,38,2027-05-2
92031802593,Matematyka,86,2027-05-3
97110666055,Jezyk polski,86,2027-05-1
97110666055,Jezyk angielski,74,2027-05-2
97110666055,Matematyka,36,2027-05-3
90081408363,Jezyk polski,70,2027-05-1
90081408363,Jezyk angielski,48,2027-05-2
90081408363,Matematyka,70,2027-05-3
96063061203,Jezyk polski,90,2027-05-1
96063061203,Jezyk angielski,99,2027-05-2
96063061203,Matematyka,85,2027-05-3
98051378155,Jezyk polski,83,2027-05-1
98051378155,Jezyk angielski,38,2027-05-2
98051378155,Matematyka,84,2027-05-3
97082021324,Jezyk polski,42,2027-05-1
97082021324,Jezyk angielski,83,2027-05-2
97082021324,Matematyka,95,2027-05-3
93081601521,Jezyk polski,79,2027-05-1
93081601521,Jezyk angielski,87,2027-05-2
93081601521,Matematyka,41,2027-05-3
92102055181,Jezyk polski,96,2027-05-1
92102055181,Jezyk angielski,83,2027-05-2
92102055181,Matematyka,93,2027-05-3
93102142165,Jezyk polski,90,2027-05-1
93102142165,Jezyk angielski,94,2027-05-2
93102142165,Matematyka,100,2027-05-3
94060793790,Jezyk polski,80,2027-05-1
94060793790,Jezyk angielski,92,2027-05-2
94060793790,Matematyka,86,2027-05-3
93052832392,Jezyk polski,85,2027-05-1
93052832392,Jezyk angielski,83,2027-05-2
93052832392,Matematyka,91,2027-05-3
92072829407,Jezyk polski,77,2027-05-1
92072829407,Jezyk angielski,74,2027-05-2
92072829407,Matematyka,99,2027-05-3
94020981245,Jezyk polski,39,2027-05-1
94020981245,Jezyk angielski,75,2027-05-2
94020981245,Matematyka,60,2027-05-3
91030362613,Jezyk polski,59,2027-05-1
91030362613,Jezyk angielski,79,2027-05-2
91030362613,Matematyka,75,2027-05-3
92031772511,Jezyk polski,81,2027-05-1
92031772511,Jezyk angielski,96,2027-05-2
92031772511,Matematyka,13,2027-05-3
93083191538,Jezyk polski,73,2027-05-1
93083191538,Jezyk angielski,90,2027-05-2
93083191538,Matematyka,75,2027-05-3
94052408046,Jezyk polski,96,2027-05-1
94052408046,Jezyk angielski,27,2027-05-2
94052408046,Matematyka,85,2027-05-3
98041398662,Jezyk polski,47,2027-05-1
98041398662,Jezyk angielski,52,2027-05-2
98041398662,Matematyka,80,2027-05-3
95061574988,Jezyk polski,20,2027-05-1
95061574988,Jezyk angielski,87,2027-05-2
95061574988,Matematyka,100,2027-05-3
95102315617,Jezyk polski,84,2027-05-1
95102315617,Jezyk angielski,81,2027-05-2
95102315617,Matematyka,15,2027-05-3
94011081370,Jezyk polski,68,2027-05-1
94011081370,Jezyk angielski,82,2027-05-2
94011081370,Matematyka,45,2027-05-3
92071569676,Jezyk polski,23,2027-05-1
92071569676,Jezyk angielski,79,2027-05-2
92071569676,Matematyka,95,2027-05-3
97032897018,Jezyk polski,41,2027-05-1
97032897018,Jezyk angielski,97,2027-05-2
97032897018,Matematyka,78,2027-05-3
91022763565,Jezyk polski,88,2027-05-1
91022763565,Jezyk angielski,83,2027-05-2
91022763565,Matematyka,100,2027-05-3
98071031584,Jezyk polski,82,2027-05-1
98071031584,Jezyk angielski,99,2027-05-2
98071031584,Matematyka,74,2027-05-3
96041988407,Jezyk polski,77,2027-05-1
96041988407,Jezyk angielski,72,2027-05-2
96041988407,Matematyka,78,2027-05-3
96012546777,Jezyk polski,74,2027-05-1
96012546777,Jezyk angielski,52,2027-05-2
96012546777,Matematyka,80,2027-05-3
94031741119,Jezyk polski,34,2027-05-1
94031741119,Jezyk angielski,56,2027-05-2
94031741119,Matematyka,58,2027-05-3
91072460030,Jezyk polski,74,2027-05-1
91072460030,Jezyk angielski,71,2027-05-2
91072460030,Matematyka,70,2027-05-3
99053072856,Jezyk polski,81,2027-05-1
99053072856,Jezyk angielski,83,2027-05-2
99053072856,Matematyka,78,2027-05-3
99021419807,Jezyk polski,73,2027-05-1
99021419807,Jezyk angielski,88,2027-05-2
99021419807,Matematyka,58,2027-05-3
99012875258,Jezyk polski,64,2027-05-1
99012875258,Jezyk angielski,85,2027-05-2
99012875258,Matematyka,23,2027-05-3
95070285617,Jezyk polski,92,2027-05-1
95070285617,Jezyk angielski,87,2027-05-2
95070285617,Matematyka,39,2027-05-3
91022655314,Jezyk polski,98,2027-05-1
91022655314,Jezyk angielski,86,2027-05-2
91022655314,Matematyka,88,2027-05-3
99041168369,Jezyk polski,100,2027-05-1
99041168369,Jezyk angielski,71,2027-05-2
99041168369,Matematyka,77,2027-05-3
94112935091,Jezyk polski,100,2027-05-1
94112935091,Jezyk angielski,87,2027-05-2
94112935091,Matematyka,63,2027-05-3
99021099421,Jezyk polski,59,2027-05-1
99021099421,Jezyk angielski,97,2027-05-2
99021099421,Matematyka,81,2027-05-3
90120111045,Jezyk polski,75,2027-05-1
90120111045,Jezyk angielski,92,2027-05-2
90120111045,Matematyka,72,2027-05-3
95040759881,Jezyk polski,95,2027-05-1
95040759881,Jezyk angielski,72,2027-05-2
95040759881,Matematyka,81,2027-05-3
98032189879,Jezyk polski,97,2027-05-1
98032189879,Jezyk angielski,77,2027-05-2
98032189879,Matematyka,70,2027-05-3
96091782198,Jezyk polski,76,2027-05-1
96091782198,Jezyk angielski,83,2027-05-2
96091782198,Matematyka,82,2027-05-3
95042120742,Jezyk polski,45,2027-05-1
95042120742,Jezyk angielski,100,2027-05-2
95042120742,Matematyka,87,2027-05-3
93112438528,Jezyk polski,91,2027-05-1
93112438528,Jezyk angielski,78,2027-05-2
93112438528,Matematyka,74,2027-05-3
94012062947,Jezyk polski,73,2027-05-1
94012062947,Jezyk angielski,69,2027-05-2
94012062947,Matematyka,78,2027-05-3
96010851501,Jezyk polski,99,2027-05-1
96010851501,Jezyk angielski,75,2027-05-2
96010851501,Matematyka,73,2027-05-3
94030479390,Jezyk polski,71,2027-05-1
94030479390,Jezyk angielski,76,2027-05-2
94030479390,Matematyka,78,2027-05-3
97102969827,Jezyk polski,92,2027-05-1
97102969827,Jezyk angielski,78,2027-05-2
97102969827,Matematyka,100,2027-05-3
97051956848,Jezyk polski,55,2027-05-1
97051956848,Jezyk angielski,100,2027-05-2
97051956848,Matematyka,82,2027-05-3
94031486764,Jezyk polski,100,2027-05-1
94031486764,Jezyk angielski,80,2027-05-2
94031486764,Matematyka,79,2027-05-3
95101048244,Jezyk polski,50,2027-05-1
95101048244,Jezyk angielski,87,2027-05-2
95101048244,Matematyka,77,2027-05-3
92011850167,Jezyk polski,77,2027-05-1
92011850167,Jezyk angielski,69,2027-05-2
92011850167,Matematyka,93,2027-05-3
90083196037,Jezyk polski,99,2027-05-1
90083196037,Jezyk angielski,80,2027-05-2
90083196037,Matematyka,23,2027-05-3
93081351365,Jezyk polski,81,2027-05-1
93081351365,Jezyk angielski,86,2027-05-2
