Pesel,Przedmiot,Wynik,Data_matury
92100738943,Jezyk polski,73,2026-05-1
92100738943,Jezyk angielski,29,2026-05-2
92100738943,Matematyka,71,2026-05-3
94082713307,Jezyk polski,89,2026-05-1
94082713307,Jezyk angielski,100,2026-05-2
94082713307,Matematyka,65,2026-05-3
96110916993,Jezyk polski,72,2026-05-1
96110916993,Jezyk angielski,43,2026-05-2
96110916993,Matematyka,77,2026-05-3
94062058280,Jezyk polski,63,2026-05-1
94062058280,Jezyk angielski,96,2026-05-2
94062058280,Matematyka,62,2026-05-3
96011578762,Jezyk polski,83,2026-05-1
96011578762,Jezyk angielski,73,2026-05-2
96011578762,Matematyka,73,2026-05-3
99112607371,Jezyk polski,84,2026-05-1
99112607371,Jezyk angielski,44,2026-05-2
99112607371,Matematyka,22,2026-05-3
93120934447,Jezyk polski,83,2026-05-1
93120934447,Jezyk angielski,72,2026-05-2
93120934447,Matematyka,84,2026-05-3
91042054535,Jezyk polski,77,2026-05-1
91042054535,Jezyk angielski,82,2026-05-2
91042054535,Matematyka,77,2026-05-3
95011155386,Jezyk polski,76,2026-05-1
95011155386,Jezyk angielski,88,2026-05-2
95011155386,Matematyka,94,2026-05-3
97052803200,Jezyk polski,89,2026-05-1
97052803200,Jezyk angielski,81,2026-05-2
97052803200,Matematyka,100,2026-05-3
94021585400,Jezyk polski,71,2026-05-1
94021585400,Jezyk angielski,70,2026-05-2
94021585400,Matematyka,75,2026-05-3
95122877492,Jezyk polski,78,2026-05-1
95122877492,Jezyk angielski,48,2026-05-2
95122877492,Matematyka,75,2026-05-3
97041212491,Jezyk polski,100,2026-05-1
97041212491,Jezyk angielski,83,2026-05-2
97041212491,Matematyka,75,2026-05-3
98102471046,Jezyk polski,77,2026-05-1
98102471046,Jezyk angielski,78,2026-05-2
98102471046,Matematyka,95,2026-05-3
98070479682,Jezyk polski,84,2026-05-1
98070479682,Jezyk angielski,99,2026-05-2
98070479682,Matematyka,87,2026-05-3
91120339545,Jezyk polski,79,2026-05-1
91120339545,Jezyk angielski,79,2026-05-2
91120339545,Matematyka,72,2026-05-3
94060228003,Jezyk polski,95,2026-05-1
94060228003,Jezyk angielski,58,2026-05-2
94060228003,Matematyka,100,2026-05-3
90111302540,Jezyk polski,32,2026-05-1
90111302540,Jezyk angielski,63,2026-05-2
90111302540,Matematyka,100,2026-05-3
92060887442,Jezyk polski,71,2026-05-1
92060887442,Jezyk angielski,48,2026-05-2
92060887442,Matematyka,82,2026-05-3
95032950265,Jezyk polski,88,2026-05-1
95032950265,Jezyk angielski,74,2026-05-2
95032950265,Matematyka,79,2026-05-3
93032889798,Jezyk polski,85,2026-05-1
93032889798,Jezyk angielski,75,2026-05-2
93032889798,Matematyka,100,2026-05-3
97081916832,Jezyk polski,68,2026-05-1
97081916832,Jezyk angielski,88,2026-05-2
97081916832,Matematyka,74,2026-05-3
90102271893,Jezyk polski,85,2026-05-1
90102271893,Jezyk angielski,73,2026-05-2
90102271893,Matematyka,71,2026-05-3
91121326371,Jezyk polski,87,2026-05-1
91121326371,Jezyk angielski,100,2026-05-2
91121326371,Matematyka,57,2026-05-3
90032461917,Jezyk polski,92,2026-05-1
90032461917,Jezyk angielski,95,2026-05-2
90032461917,Matematyka,80,2026-05-3
97072197815,Jezyk polski,76,2026-05-1
97072197815,Jezyk angielski,81,2026-05-2
97072197815,Matematyka,80,2026-05-3
92012516084,Jezyk polski,100,2026-05-1
92012516084,Jezyk angielski,67,2026-05-2
92012516084,Matematyka,92,2026-05-3
96020868410,Jezyk polski,78,2026-05-1
96020868410,Jezyk angielski,89,2026-05-2
96020868410,Matematyka,92,2026-05-3
99051796246,Jezyk polski,84,2026-05-1
99051796246,Jezyk angielski,52,2026-05-2
99051796246,Matematyka,86,2026-05-3
98030523455,Jezyk polski,100,2026-05-1
98030523455,Jezyk angielski,61,2026-05-2
98030523455,Matematyka,87,2026-05-3
92021385389,Jezyk polski,84,2026-05-1
92021385389,Jezyk angielski,96,2026-05-2
92021385389,Matematyka,83,2026-05-3
94011624483,Jezyk polski,28,2026-05-1
94011624483,Jezyk angielski,71,2026-05-2
94011624483,Matematyka,38,2026-05-3
95110217752,Jezyk polski,75,2026-05-1
95110217752,Jezyk angielski,46,2026-05-2
95110217752,Matematyka,71,2026-05-3
98031084960,Jezyk polski,85,2026-05-1
98031084960,Jezyk angielski,73,2026-05-2
98031084960,Matematyka,85,2026-05-3
92071907346,Jezyk polski,51,2026-05-1
92071907346,Jezyk angielski,96,2026-05-2
92071907346,Matematyka,92,2026-05-3
92040988882,Jezyk polski,93,2026-05-1
92040988882,Jezyk angielski,71,2026-05-2
92040988882,Matematyka,80,2026-05-3
95093057769,Jezyk polski,60,2026-05-1
95093057769,Jezyk angielski,76,2026-05-2
95093057769,Matematyka,98,2026-05-3
95040727590,Jezyk polski,25,2026-05-1
95040727590,Jezyk angielski,91,2026-05-2
95040727590,Matematyka,66,2026-05-3
99102010503,Jezyk polski,93,2026-05-1
99102010503,Jezyk angielski,88,2026-05-2
99102010503,Matematyka,70,2026-05-3
97102979608,Jezyk polski,71,2026-05-1
97102979608,Jezyk angielski,80,2026-05-2
97102979608,Matematyka,73,2026-05-3
96103028267,Jezyk polski,79,2026-05-1
96103028267,Jezyk angielski,83,2026-05-2
96103028267,Matematyka,82,2026-05-3
90060209642,Jezyk polski,95,2026-05-1
90060209642,Jezyk angielski,98,2026-05-2
90060209642,Matematyka,89,2026-05-3
94061925800,Jezyk polski,90,2026-05-1
94061925800,Jezyk angielski,69,2026-05-2
94061925800,Matematyka,71,2026-05-3
93093047274,Jezyk polski,83,2026-05-1
93093047274,Jezyk angielski,78,2026-05-2
93093047274,Matematyka,99,2026-05-3
93052204928,Jezyk polski,94,2026-05-1
93052204928,Jezyk angielski,80,2026-05-2
93052204928,Matematyka,63,2026-05-3
92092588849,Jezyk polski,75,2026-05-1
92092588849,Jezyk angielski,73,2026-05-2
92092588849,Matematyka,79,2026-05-3
99042507565,Jezyk polski,67,2026-05-1
99042507565,Jezyk angielski,64,2026-05-2
99042507565,Matematyka,78,2026-05-3
98082997598,Jezyk polski,83,2026-05-1
98082997598,Jezyk angielski,97,2026-05-2
98082997598,Matematyka,80,2026-05-3
91122449987,Jezyk polski,78,2026-05-1
91122449987,Jezyk angielski,84,2026-05-2
91122449987,Matematyka,89,2026-05-3
99041887929,Jezyk polski,82,2026-05-1
99041887929,Jezyk angielski,84,2026-05-2
99041887929,Matematyka,85,2026-05-3
95070589667,Jezyk polski,99,2026-05-1
95070589667,Jezyk angielski,69,2026-05-2
95070589667,Matematyka,73,2026-05-3
99021370144,Jezyk polski,84,2026-05-1
99021370144,Jezyk angielski,19,2026-05-2
99021370144,Matematyka,82,2026-05-3
95071432612,Jezyk polski,75,2026-05-1
95071432612,Jezyk angielski,87,2026-05-2
95071432612,Matematyka,100,2026-05-3
99041989102,Jezyk polski,100,2026-05-1
99041989102,Jezyk angielski,96,2026-05-2
99041989102,Matematyka,98,2026-05-3
99120299627,Jezyk polski,73,2026-05-1
99120299627,Jezyk angielski,100,2026-05-2
99120299627,Matematyka,80,2026-05-3
93041591497,Jezyk polski,71,2026-05-1
93041591497,Jezyk angielski,72,2026-05-2
93041591497,Matematyka,100,2026-05-3
93092424779,Jezyk polski,68,2026-05-1
93092424779,Jezyk angielski,93,2026-05-2
93092424779,Matematyka,89,2026-05-3
95101365576,Jezyk polski,38,2026-05-1
95101365576,Jezyk angielski,84,2026-05-2
95101365576,Matematyka,55,2026-05-3
90041692067,Jezyk polski,71,2026-05-1
90041692067,Jezyk angielski,30,2026-05-2
90041692067,Matematyka,75,2026-05-3
98012755401,Jezyk polski,73,2026-05-1
98012755401,Jezyk angielski,13,2026-05-2
98012755401,Matematyka,52,2026-05-3
96112753682,Jezyk polski,87,2026-05-1
96112753682,Jezyk angielski,97,2026-05-2
96112753682,Matematyka,100,2026-05-3
91031879938,Jezyk polski,86,2026-05-1
91031879938,Jezyk angielski,72,2026-05-2
91031879938,Matematyka,100,2026-05-3
98112874949,Jezyk polski,80,2026-05-1
98112874949,Jezyk angielski,80,2026-05-2
98112874949,Matematyka,48,2026-05-3
98090472373,Jezyk polski,74,2026-05-1
98090472373,Jezyk angielski,97,2026-05-2
98090472373,Matematyka,70,2026-05-3
99102251654,Jezyk polski,83,2026-05-1
99102251654,Jezyk angielski,82,2026-05-2
99102251654,Matematyka,89,2026-05-3
95030968862,Jezyk polski,64,2026-05-1
95030968862,Jezyk angielski,73,2026-05-2
95030968862,Matematyka,32,2026-05-3
90080340101,Jezyk polski,74,2026-05-1
90080340101,Jezyk angielski,78,2026-05-2
90080340101,Matematyka,91,2026-05-3
99090987304,Jezyk polski,77,2026-05-1
99090987304,Jezyk angielski,64,2026-05-2
99090987304,Matematyka,79,2026-05-3
90121034756,Jezyk polski,51,2026-05-1
90121034756,Jezyk angielski,99,2026-05-2
90121034756,Matematyka,86,2026-05-3
98062974443,Jezyk polski,93,2026-05-1
98062974443,Jezyk angielski,100,2026-05-2
98062974443,Matematyka,58,2026-05-3
97073027380,Jezyk polski,26,2026-05-1
97073027380,Jezyk angielski,80,2026-05-2
97073027380,Matematyka,89,2026-05-3
99022074399,Jezyk polski,82,2026-05-1
99022074399,Jezyk angielski,93,2026-05-2
99022074399,Matematyka,49,2026-05-3
90040795723,Jezyk polski,82,2026-05-1
90040795723,Jezyk angielski,89,2026-05-2
90040795723,Matematyka,79,2026-05-3
98030754695,Jezyk polski,97,2026-05-1
98030754695,Jezyk angielski,89,2026-05-2
98030754695,Matematyka,86,2026-05-3
90052499152,Jezyk polski,80,2026-05-1
90052499152,Jezyk angielski,24,2026-05-2
90052499152,Matematyka,27,2026-05-3
92090458241,Jezyk polski,82,2026-05-1
92090458241,Jezyk angielski,70,2026-05-2
92090458241,Matematyka,89,2026-05-3
94040686937,Jezyk polski,93,2026-05-1
94040686937,Jezyk angielski,23,2026-05-2
94040686937,Matematyka,77,2026-05-3
92070659909,Jezyk polski,80,2026-05-1
92070659909,Jezyk angielski,96,2026-05-2
92070659909,Matematyka,74,2026-05-3
96111263964,Jezyk polski,26,2026-05-1
96111263964,Jezyk angielski,73,2026-05-2
96111263964,Matematyka,100,2026-05-3
97051549680,Jezyk polski,85,2026-05-1
97051549680,Jezyk angielski,72,2026-05-2
97051549680,Matematyka,76,2026-05-3
96021252944,Jezyk polski,60,2026-05-1
96021252944,Jezyk angielski,61,2026-05-2
96021252944,Matematyka,75,2026-05-3
93032022919,Jezyk polski,81,2026-05-1
93032022919,Jezyk angielski,72,2026-05-2
93032022919,Matematyka,61,2026-05-3
99033101651,Jezyk polski,81,2026-05-1
99033101651,Jezyk angielski,88,2026-05-2
99033101651,Matematyka,100,2026-05-3
90092475422,Jezyk polski,78,2026-05-1
90092475422,Jezyk angielski,72,2026-05-2
90092475422,Matematyka,66,2026-05-3
90110308868,Jezyk polski,81,2026-05-1
90110308868,Jezyk angielski,84,2026-05-2
90110308868,Matematyka,75,2026-05-3
90080240227,Jezyk polski,89,2026-05-1
90080240227,Jezyk angielski,100,2026-05-2
90080240227,Matematyka,88,2026-05-3
94080375387,Jezyk polski,80,2026-05-1
94080375387,Jezyk angielski,83,2026-05-2
94080375387,Matematyka,86,2026-05-3
98021609122,Jezyk polski,87,2026-05-1
98021609122,Jezyk angielski,77,2026-05-2
98021609122,Matematyka,39,2026-05-3
90121086487,Jezyk polski,78,2026-05-1
90121086487,Jezyk angielski,79,2026-05-2
90121086487,Matematyka,77,2026-05-3
90092301642,Jezyk polski,98,2026-05-1
90092301642,Jezyk angielski,86,2026-05-2
90092301642,Matematyka,69,2026-05-3
97061247770,Jezyk polski,92,2026-05-1
97061247770,Jezyk angielski,69,2026-05-2
97061247770,Matematyka,85,2026-05-3
93073121550,Jezyk polski,74,2026-05-1
93073121550,Jezyk angielski,75,2026-05-2
93073121550,Matematyka,79,2026-05-3
98093073823,Jezyk polski,97,2026-05-1
98093073823,Jezyk angielski,73,2026-05-2
98093073823,Matematyka,80,2026-05-3
92032295187,Jezyk polski,77,2026-05-1
92032295187,Jezyk angielski,98,2026-05-2
92032295187,Matematyka,78,2026-05-3
95012000449,Jezyk polski,95,2026-05-1
95012000449,Jezyk angielski,74,2026-05-2
95012000449,Matematyka,79,2026-05-3
90022664654,Jezyk polski,88,2026-05-1
90022664654,Jezyk angielski,100,2026-05-2
90022664654,Matematyka,61,2026-05-3
94101741225,Jezyk polski,47,2026-05-1
94101741225,Jezyk angielski,47,2026-05-2
94101741225,Matematyka,83,2026-05-3
99101112343,Jezyk polski,84,2026-05-1
99101112343,Jezyk angielski,86,2026-05-2
99101112343,Matematyka,71,2026-05-3
95021424807,Jezyk polski,78,2026-05-1
95021424807,Jezyk angielski,79,2026-05-2
95021424807,Matematyka,71,2026-05-3
92020419205,Jezyk polski,72,2026-05-1
92020419205,Jezyk angielski,77,2026-05-2
92020419205,Matematyka,86,2026-05-3
98020769746,Jezyk polski,67,2026-05-1
98020769746,Jezyk angielski,73,2026-05-2
98020769746,Matematyka,50,2026-05-3
97031065357,Jezyk polski,23,2026-05-1
97031065357,Jezyk angielski,27,2026-05-2
97031065357,Matematyka,84,2026-05-3
97042172842,Jezyk polski,55,2026-05-1
97042172842,Jezyk angielski,86,2026-05-2
97042172842,Matematyka,80,2026-05-3
90060170678,Jezyk polski,88,2026-05-1
90060170678,Jezyk angielski,78,2026-05-2
90060170678,Matematyka,84,2026-05-3
97042541260,Jezyk polski,70,2026-05-1
97042541260,Jezyk angielski,70,2026-05-2
97042541260,Matematyka,97,2026-05-3
94012860972,Jezyk polski,100,2026-05-1
94012860972,Jezyk angielski,77,2026-05-2
94012860972,Matematyka,76,2026-05-3
98050667542,Jezyk polski,76,2026-05-1
98050667542,Jezyk angielski,97,2026-05-2
98050667542,Matematyka,99,2026-05-3
95010650165,Jezyk polski,58,2026-05-1
95010650165,Jezyk angielski,77,2026-05-2
95010650165,Matematyka,76,2026-05-3
91090150993,Jezyk polski,88,2026-05-1
91090150993,Jezyk angielski,82,2026-05-2
91090150993,Matematyka,81,2026-05-3
96091551361,Jezyk polski,76,2026-05-1
96091551361,Jezyk angielski,83,2026-05-2
96091551361,Matematyka,81,2026-05-3
95082014757,Jezyk polski,85,2026-05-1
95082014757,Jezyk angielski,49,2026-05-2
95082014757,Matematyka,88,2026-05-3
92010147880,Jezyk polski,93,2026-05-1
92010147880,Jezyk angielski,100,2026-05-2
92010147880,Matematyka,71,2026-05-3
99071915230,Jezyk polski,75,2026-05-1
99071915230,Jezyk angielski,92,2026-05-2
99071915230,Matematyka,33,2026-05-3
99081705135,Jezyk polski,69,2026-05-1
99081705135,Jezyk angielski,86,2026-05-2
99081705135,Matematyka,86,2026-05-3
96032480471,Jezyk polski,85,2026-05-1
96032480471,Jezyk angielski,84,2026-05-2
96032480471,Matematyka,97,2026-05-3
91021621831,Jezyk polski,81,2026-05-1
91021621831,Jezyk angielski,36,2026-05-2
91021621831,Matematyka,83,2026-05-3
97022437073,Jezyk polski,100,2026-05-1
97022437073,Jezyk angielski,65,2026-05-2
97022437073,Matematyka,93,2026-05-3
98081231756,Jezyk polski,87,2026-05-1
98081231756,Jezyk angielski,71,2026-05-2
98081231756,Matematyka,97,2026-05-3
94081478751,Jezyk polski,86,2026-05-1
94081478751,Jezyk angielski,88,2026-05-2
94081478751,Matematyka,80,2026-05-3
95062558572,Jezyk polski,97,2026-05-1
95062558572,Jezyk angielski,52,2026-05-2
95062558572,Matematyka,30,2026-05-3
95122698808,Jezyk polski,79,2026-05-1
95122698808,Jezyk angielski,82,2026-05-2
95122698808,Matematyka,44,2026-05-3
95090801842,Jezyk polski,100,2026-05-1
95090801842,Jezyk angielski,71,2026-05-2
95090801842,Matematyka,89,2026-05-3
95022715850,Jezyk polski,72,2026-05-1
95022715850,Jezyk angielski,73,2026-05-2
95022715850,Matematyka,84,2026-05-3
98011918575,Jezyk polski,70,2026-05-1
98011918575,Jezyk angielski,89,2026-05-2
98011918575,Matematyka,81,2026-05-3
90101672213,Jezyk polski,87,2026-05-1
90101672213,Jezyk angielski,80,2026-05-2
90101672213,Matematyka,78,2026-05-3
92091061279,Jezyk polski,73,2026-05-1
92091061279,Jezyk angielski,99,2026-05-2
92091061279,Matematyka,92,2026-05-3
98112268368,Jezyk polski,16,2026-05-1
98112268368,Jezyk angielski,77,2026-05-2
98112268368,Matematyka,79,2026-05-3
94072255251,Jezyk polski,72,2026-05-1
94072255251,Jezyk angielski,77,2026-05-2
94072255251,Matematyka,81,2026-05-3
92020660250,Jezyk polski,78,2026-05-1
92020660250,Jezyk angielski,96,2026-05-2
92020660250,Matematyka,40,2026-05-3
96121810211,Jezyk polski,72,2026-05-1
96121810211,Jezyk angielski,53,2026-05-2
96121810211,Matematyka,32,2026-05-3
99110835121,Jezyk polski,89,2026-05-1
99110835121,Jezyk angielski,70,2026-05-2
99110835121,Matematyka,62,2026-05-3
96061625193,Jezyk polski,58,2026-05-1
96061625193,Jezyk angielski,90,2026-05-2
96061625193,Matematyka,87,2026-05-3
96100389185,Jezyk polski,98,2026-05-1
96100389185,Jezyk angielski,59,2026-05-2
96100389185,Matematyka,86,2026-05-3
93071003759,Jezyk polski,75,2026-05-1
93071003759,Jezyk angielski,100,2026-05-2
93071003759,Matematyka,90,2026-05-3
98091009554,Jezyk polski,74,2026-05-1
98091009554,Jezyk angielski,81,2026-05-2
98091009554,Matematyka,94,2026-05-3
93062143084,Jezyk polski,30,2026-05-1
93062143084,Jezyk angielski,86,2026-05-2
93062143084,Matematyka,78,2026-05-3
91010822188,Jezyk polski,88,2026-05-1
91010822188,Jezyk angielski,82,2026-05-2
91010822188,Matematyka,84,2026-05-3
97061448812,Jezyk polski,92,2026-05-1
97061448812,Jezyk angielski,85,2026-05-2
97061448812,Matematyka,80,2026-05-3
90110561498,Jezyk polski,77,2026-05-1
90110561498,Jezyk angielski,95,2026-05-2
90110561498,Matematyka,77,2026-05-3
91030937550,Jezyk polski,72,2026-05-1
91030937550,Jezyk angielski,72,2026-05-2
91030937550,Matematyka,86,2026-05-3
90022220186,Jezyk polski,99,2026-05-1
90022220186,Jezyk angielski,100,2026-05-2
90022220186,Matematyka,77,2026-05-3
92040556371,Jezyk polski,94,2026-05-1
92040556371,Jezyk angielski,99,2026-05-2
92040556371,Matematyka,96,2026-05-3
95081911871,Jezyk polski,87,2026-05-1
95081911871,Jezyk angielski,73,2026-05-2
95081911871,Matematyka,95,2026-05-3
95020271264,Jezyk polski,63,2026-05-1
95020271264,Jezyk angielski,90,2026-05-2
95020271264,Matematyka,56,2026-05-3
97062356884,Jezyk polski,77,2026-05-1
97062356884,Jezyk angielski,70,2026-05-2
97062356884,Matematyka,64,2026-05-3
98030441858,Jezyk polski,90,2026-05-1
98030441858,Jezyk angielski,96,2026-05-2
98030441858,Matematyka,92,2026-05-3
99121983626,Jezyk polski,67,2026-05-1
99121983626,Jezyk angielski,90,2026-05-2
99121983626,Matematyka,89,2026-05-3
98121034219,Jezyk polski,62,2026-05-1
98121034219,Jezyk angielski,86,2026-05-2
98121034219,Matematyka,71,2026-05-3
95042539636,Jezyk polski,72,2026-05-1
95042539636,Jezyk angielski,87,2026-05-2
95042539636,Matematyka,74,2026-05-3
93050516070,Jezyk polski,91,2026-05-1
93050516070,Jezyk angielski,82,2026-05-2
93050516070,Matematyka,41,2026-05-3
99081704561,Jezyk polski,81,2026-05-1
99081704561,Jezyk angielski,88,2026-05-2
99081704561,Matematyka,80,2026-05-3
91070758816,Jezyk polski,63,2026-05-1
91070758816,Jezyk angielski,89,2026-05-2
91070758816,Matematyka,80,2026-05-3
96121405901,Jezyk polski,83,2026-05-1
96121405901,Jezyk angielski,93,2026-05-2
96121405901,Matematyka,77,2026-05-3
92051157091,Jezyk polski,89,2026-05-1
92051157091,Jezyk angielski,92,2026-05-2
92051157091,Matematyka,70,2026-05-3
99040961567,Jezyk polski,82,2026-05-1
99040961567,Jezyk angielski,91,2026-05-2
99040961567,Matematyka,49,2026-05-3
97111513882,Jezyk polski,95,2026-05-1
97111513882,Jezyk angielski,85,2026-05-2
97111513882,Matematyka,91,2026-05-3
93070330504,Jezyk polski,85,2026-05-1
93070330504,Jezyk angielski,100,2026-05-2
93070330504,Matematyka,91,2026-05-3
99072368655,Jezyk polski,90,2026-05-1
99072368655,Jezyk angielski,84,2026-05-2
99072368655,Matematyka,98,2026-05-3
95070413427,Jezyk polski,80,2026-05-1
95070413427,Jezyk angielski,35,2026-05-2
95070413427,Matematyka,84,2026-05-3
92062642920,Jezyk polski,83,2026-05-1
92062642920,Jezyk angielski,85,2026-05-2
92062642920,Matematyka,74,2026-05-3
95072527795,Jezyk polski,79,2026-05-1
95072527795,Jezyk angielski,85,2026-05-2
95072527795,Matematyka,81,2026-05-3
98111457567,Jezyk polski,76,2026-05-1
98111457567,Jezyk angielski,81,2026-05-2
98111457567,Matematyka,78,2026-05-3
90082833753,Jezyk polski,82,2026-05-1
90082833753,Jezyk angielski,69,2026-05-2
90082833753,Matematyka,84,2026-05-3
91122415694,Jezyk polski,84,2026-05-1
91122415694,Jezyk angielski,92,2026-05-2
91122415694,Matematyka,64,2026-05-3
91030715367,Jezyk polski,93,2026-05-1
91030715367,Jezyk angielski,74,2026-05-2
91030715367,Matematyka,96,2026-05-3
95072066890,Jezyk polski,67,2026-05-1
95072066890,Jezyk angielski,84,2026-05-2
95072066890,Matematyka,78,2026-05-3
95123183934,Jezyk polski,42,2026-05-1
95123183934,Jezyk angielski,70,2026-05-2
95123183934,Matematyka,70,2026-05-3
97120365443,Jezyk polski,99,2026-05-1
97120365443,Jezyk angielski,90,2026-05-2
97120365443,Matematyka,47,2026-05-3
98092039248,Jezyk polski,70,2026-05-1
98092039248,Jezyk angielski,92,2026-05-2
98092039248,Matematyka,85,2026-05-3
95031783561,Jezyk polski,73,2026-05-1
95031783561,Jezyk angielski,31,2026-05-2
95031783561,Matematyka,18,2026-05-3
94032671691,Jezyk polski,99,2026-05-1
94032671691,Jezyk angielski,79,2026-05-2
94032671691,Matematyka,77,2026-05-3
95103066116,Jezyk polski,89,2026-05-1
95103066116,Jezyk angielski,100,2026-05-2
95103066116,Matematyka,17,2026-05-3
94092824392,Jezyk polski,97,2026-05-1
94092824392,Jezyk angielski,35,2026-05-2
94092824392,Matematyka,71,2026-05-3
99082084169,Jezyk polski,95,2026-05-1
99082084169,Jezyk angielski,99,2026-05-2
99082084169,Matematyka,84,2026-05-3
94083189080,Jezyk polski,76,2026-05-1
94083189080,Jezyk angielski,71,2026-05-2
94083189080,Matematyka,100,2026-05-3
92022162699,Jezyk polski,88,2026-05-1
92022162699,Jezyk angielski,65,2026-05-2
92022162699,Matematyka,79,2026-05-3
